text,label
why college allowed this kind of chaprigiri?,0
"why did you give questions in advance to barack obama, you hypocrite?",0
why do they treat trans people so special i would treat them like they have mental propblems,0
why do we allow women in politics?,0
why do you even entertain idiots anymorei? why?,0
"why don't she cut that nut case apart, she's very ignorant.",0
why is she smiling..like what's funny?this is the most stupid politician i've ever seen,0
"why this fools dancing same step again and again, its not fair to watch..",0
will never come and sit in front of you. you are such a moron. you are such an insult to the profession.,0
"women are so much stronger than men mentally, he's a typical cave man so ignorant and egotistical..",0
"women are too emotional, they get upset by the slightest thing.",0
women losing their shit after this..,0
women should never left the kitchen,0
women suck.,0
worst actor ever..,0
worst actress ever seen in my life,0
worst actress.. overacting girl,0
"worst interviewer ever.. ask anyone, see all his interviews, he didn't even accept what he had just said in the live interview.",0
worst pair not gonna stick for much time,0
"wow, what a stupid man!",0
writer does not have balls of steel even d**k too or even the whole fucking body,0
wrost women,0
wtf is this sick bastard saying?i! nincompoop at its best!,0
wtf is thisðÿ ' eng voice man such a shame,0
"wtf this is just dumb. sorry but as a muslim hes acting so stupid. he knows nothing abt hinduism. from my knowledge hindus only believe in one god who takes different avatars.. kinda like there is one allah but he has 99 names.. that doesnt mean there is 99 allah's.. just like there isnt many hindu gods. what a stupid man, he needs to do his research before he opens his potty mouth.",0
wtf this thing never existed in hundisum i the first place and go study hindisum first before talking about hindisum and i am alsow a hindu,0
"wtf, really? every religion is demonic except islam? this is dehumanizing others because of their beliefs,this is demonic",0
"wtf, this is the first time i'm hearing about it. it's pretty wild if someone did that but not sure any hindu or any sane person does that shit",0
wtfi! she's been living in hyderabad from years! and primarily working in telugu industly! what does she say? bangalore??,0
wtf? bro the moment i think muslims cant be dumb u prove me wrong ashamed yagnya what u refreing here is a ritual a king does to arrestrs his supremacy the horse is slected and is free to roam any kingdom who captures it goes on war with kings.,0
wtf?..that's messed up,0
wtf. this is bullshit,0
wtfknows nothing.. claims all..whata douschebag,0
"yeah, bark on the street like dogs for gaza instead, miserable people",0
"yes she from hyderabadwe kannadigasdon't except this stupid ,lying girl",0
yes she is a dagar,0
you are no body my dear. no one interested for people like you.,0
you are not relevant. not required for modi to be interviewed by u,0
"you are the worst child any parent could hae. after saying my family bought up me well gave education, gave everything i need. and then when you followed thonnivasam, they couldn't accept you.",0
you forgot jayalalithaa's interview,0
you idiot watch your jayalatha's interview .. how you were begging and apologizing .. stupid,0
you say that shit nowadays you will be hanged ðÿ ',0
you talking shit,0
you wouldn't be alive for too long,0
you yourself a demon and you are telling hinduism is demonic. see the world ask any one except your religion. all say only one word that's your religion is demonic,0
you're a total jackass mace.,0
you're absolutely right ! they're weak gods . not so powerfull and very demonic,0
your a moron. everything u said was wrong.,0
your brain are flat not earth #flatearth,0
your brain is conjusted with clay soil,0
your dumb,0
your facts and information are as wrong and fake as you god. your religion has make the world worse then anything. billions of people died because pf ur religion and still dying. your religion is the most hateful towards all others.,0
your father is weak!,0
your knowledge like shit in hindu,0
your mf knowledge,0
your mind is too small (smaller then a kid) to understand grew up,0
your mom vagina,0
your own religion islam is a demonic religion.,0
you mad man,0
.. damn that sink if gonna bad! but gotta appreciate the art,1
"""before, after"" that after sounded magical",1
"""i am a woman"" is not an answer to the question ""what is a woman?""",1
"""i like natural girls"" the natural girls:",1
"""it's kinda satisfying"" me: because it is satisfyingðÿ'iðÿ'ï ðÿ'""ðÿ'ï ðÿœ·ðÿ'..",1
kind of thatisfying,1
"ok, good.",1
"""respect religion of others"" -",1
"""woah"" âœ impressiveâœ",1
(my jaw literally dropping),1
"@ 35.50 is 100 % true !! your views are solid. because you love acting, be aware that sameera , character in virus, anju - all have repetitive rushed body language. they way you deliver dialogue & how you try to enhance with disturbed gestures - all the same. bring some freshness in each character.",1
@0.26 ..the lady adjusts her falling hair on face and i got that only after watching dozens of times else i was taking that too be part of the dance moves..that's the grace and she aced it,1
@admin learn before u say anything 33 koti devathas means 33 powerful gods .. it doesn't mean 33 million gods .. stop spreading hate .. every religion has demonic rituals not only hindu lol wake up admin,1
"*what nonsense.* *not 330 million gods. there are 33 types of* *dev.* *god & dev are two different things.* *dev are creations . like wind , fire , water etc.*",1
*you are wrong..you should not do that..*,1
good very good,1
misinformation report button (i am going to report it),1
brh i never heard that,1
bro.. go read some books,1
u should do proper research,1
false,1
wrong info alert,1
sad reality these types of films got promoted in india and gain hype in which u just show disturbing scenes,1
10 times scene but not enough.. this is call perfection,1
2:28 the woman question,1
5m likes and complete the look,1
"a ""birthing person"" can probably be the biological mother, or a surrogate.",1
"a ""birthing person"" is one who can give birth whether cis woman, trans man, etc.",1
"a beautifully conceived portrayal of womanhood in all its myriad shades and rhythm. being a woman and navigating the ever-changing quotidian life around them needs both compliance and resilience in equal measure, so as to not lose themselves in the process. respect to every women out there!",1
"a girl or woman that would use that much makeup is hiding her beauty and color, just light retouching is fine.",1
a little on the dark side in my opinion,1
"a little too dark for someone with such light skin,",1
a man can not become a woman..he can be a feminine male but he has no fallopion tubes,1
a man is a man and a woman is a woman .,1
a man with such absolute integrity! salute him!,1
a masterpiece is still a masterpiece.,1
a period isnt a good reason lacking common sense and ability to navigate the world is what disqualify people,1
a smâ¡le â¡s best make up any gâ¡rl can wear..,1
"a very nice, pc video. but the truth is, a lot of ability is in fact innate, which is in turn determined by genetics. of course we can all improve, but our â ceilings are, for the most part, set. goldfish aren't going to learn calculus anytime soon.â",1
a woman is a adult female with xx chromosomes.,1
a women with fire the brave women parvathi,1
a work of art,1
absolutely awesome !! brilliant,1
absolutely love this track,1
actually they werenâ€tmt plus size,1
actually when a woman is in her period she has extra testosterone not less of anything,1
addicted oh god what a spectacular dance.what a flexibility,1
addicted to ur voice.. tht beats from starting till end wonderfull..can't wait for ur next song.. really u nailed it,1
"adhila is a real contestant & she knows how to speak, work & how to play the game. as i know she is a genuine character & how she speaks, convey her message. for me she is an inspiration. i am not belonging to the lgbqtt community but based on humanity & respect of love i am always proud to be a fan of them.",1
all bodys are beautiful :3 no matter if you weigh 90 lbs or 190 :3,1
all i could notice was the dark circles around her eyesðÿ ¢. goes to show how much hardwork they put at the cost of their own healthi!,1
all men became president after 50. most women stop having periods by then. which in that case his argument is not valid.,1
all of your videos are excellent and very helpful for me as a student. and i see the videos on your app have'nt subtitles on it and only the transcript in the description but not in the videos just like in youtube. may you put the subs on it please.. english is not my first languange and i'm still learning english languange. thank you :),1
all women are beautiful and perfect the way they areâ¤,1
alright mayor bowser,1
"also considering the age limit of presidency, most women applicants would be in menopause",1
am i the only one noticing their steps is rhyming with the beat?,1
am playing continuously from last 3 hours . janaki performance was mind blowing . especially her foot movements and energy levels,1
amazing dance. please watch a rasputin keyboard cover prepared by my daughter angel ( url hope you like iti!,1
"amazing interview, genuine and honest discussion made it worthy. now everybody knows unni mukundan but his journey is unbelievable. we malayalis know him as an actor thriving for more. kudos to anmol for the interview",1
"amazing performance , my sister's 2 1/2 year old son also like your performance very well. whenever i play yours video he will be there to watch it and he tried to dance like this.",1
america in an age where no body knows who is the woman in the country the gander called women will disappear soon from dictionary,1
americans,1
and i thought my interviews where hard,1
and she got cross earrings on too..,1
and she is the mayor?,1
and that's why i switched to the republican party.,1
"and the way the 'plus-size-ones' they all look just as beautiful as those shrunken ones! i mean indeed everyone on this earth is beautiful, regardless of color, size or height",1
another embarrassment to south carolina.,1
any chance for its mpe version?,1
"anyways, release the files",1
approve the budget don't play juvenile games,1
are we on planet earth of another planet?,1
are you a woman? no i am batmann,1
are you guys from this plant? your talent is from whole another galaxy! perrfecto!,1
are you okay?â¤,1
"as a non indian i can see that she's imitating something, but i can't exactly understand what. can someone explain",1
"as an ejaculating person, gotta say i'm not a fan of the term ""birthing people""",1
as any 5 year old what is a woman vs what is a man. they know. why don't these 'women' know?,1
as soon as they start talking about genders the crowd gets upset. why is that?,1
ask questions and dont let them answer is f--kin-g ridiculous even if youre right.,1
"asking a democrat to be respectful is it like asking the sun not to shine, it is not in them, they do not have the capability.",1
asking the question what is a woman won't do anything to try and solve high prices,1
at first i saw this video in some troll page.. i forgot to save and even like.. you never believe that i searched for this everywhere.. finally got the video in that page.. it was awesome..,1
"at least the new gen is representing a vast majority of people who finally feel included. clothes are not only for xl people. we're humans and we come in all shapes and sizes, so why represent a fraction of it and call it works fashion?",1
at least the plus size models now are actually plus size,1
at least the world is healing in some waysi!,1
"at the end of the day, it's your life and your happiness that matters. don't let anyone get in the way of that. stay strong and congratulations",1
awesome,1
awesome awesome awesomei!,1
awesome i want to see this whole video where i can get itâ¤,1
ban her from karnataka .. shameless creature.. forgetting roots.. rakshith shetty and rishab shetty made her star and this idiot doesn't have loyalty for kannada language.. dagar,1
be happy forever,1
be polite nancyi.. the mayor might be clueless but there is no need to throw decorum out the window.,1
be respectful because you don't want anyone to see your hate,1
beautiful,1
beautiful jewellery collection â¤â¤â¤,1
being adhila and noora is not easy.everyone making up things about them without understanding what they have been through.,1
being adhila noora is not easy.. proud of you both ..,1
being intelligent makes her so sexy!,1
being strong always is the hardest,1
being unhealthy is not a trend,1
best anchor..and best interviewer we ever had..never sold his soul..,1
best journelist,1
best motivation i ever got!,1
birthing people are called - women. only women can give birth. some women can't give birth due to medical reasons. men can not give birth due to gene differences.,1
both are beautiful,1
brave girl,1
brave girl.. more power to you.. love you adhilaa,1
brave girls.. you will never fall short of support from educated section of the society. just ignore the negative comments from the uncivilised religious slaves. nobody can take them to the light of wisdom.,1
brave young lady,1
brilliant mayor! classy and refined woman! she handled her bully very well.. dei- distinguished eloquent intelligenti!,1
bro if that was my mayor id be running scared,1
can anyone recommend songs with this same vibe..,1
can someone explain what is the content of the vedio?? !,1
"can someone help me to hate this performance, it is too additive !!",1
can u feel it!,1
can we get the english version of this song,1
can't understand a thing but beautiful song,1
chubby girl ðÿ¥°ðÿ¥°ðÿ¥°,1
chubby janakis cute smile is the main attractionâ¤ï â¤ï,1
class item.,1
composing heavy,1
connected to my life,1
"cool piece of music ; most awesome of you to present us on intl woman's day :) , much love !! <3 .",1
could not take my eyes off d boys' dance moves too n yess d last stroke of eyebrowsiiperfect,1
curvy does not equal plus sizei!,1
cute performance by little girls url,1
damn good !,1
damn who made this edit bro,1
dark circles below the eyes .. hard work and sleepless nights of doctors/mbbs students. kudos for keeping up this spirit,1
"dayum , got goosebumps on the drop",1
"dis is a perfect art, they done well!",1
do an interview with pinarayi vijayan or any communist leader in india and ask what they did in 75 yrs and why left with 2 seats.,1
doc girl should be proud of her dark circlesi! hats off to you.. so effortless and graceful dancing..,1
don't judge,1
"don't you make fun on christian religion, if so the things you are doing aren't right.",1
"dont agree with ippo, takamura was born a fighter.",1
"during dance, their legs look like not in the floor but in the treadmill..such a difficult step.. amazing guys.. ðÿ'œ",1
"energy and coordination of both, exceptional that too of mbbs students. watched numerous times ..",1
even i like tamatosâ¤â¤,1
"ever since the casanova song came out, i knew gowry was going places. don't even compare her with vidya vox (ffsi). both of them stand miles apart in levels of talent and musicmanship!",1
ever since then i've been eating nothing but tomatoes.,1
every day is women's day.. then why should have a special day to express and celebrate.. nice work and concept especially the camera work.. applause,1
"every second weekend, i disappear: friday, saturday, sunday, and fast on nothing but black coffee and mineral water. those three silent days reset everything. when i come back, i feel reborn. but i normally do intermittent fasting, eating within a 6- or b-hour window, from 2 p.m. to around 8 or 10 p.m.",1
every thing he say is wrong ðÿ ',1
"everyone should mind their own bussiness about others bodies, though overweight still shouldnt be promoted. so unhealthy.",1
everyone watching them dancing and i'm looking at their dark circles .. how much hard work they doi! salute to all those medical student..,1
everything is going to be okay in the end..,1
excellent speech,1
few guys watch this content. being available worldwide i consider this is 1% of the population.,1
finally plus size models are plus size,1
"finally the whole world got the original plus size models who are so beautiful, confident as well as so professionalâ¤",1
flowing..!,1
gem..,1
genz is so niceâ¤,1
girl you are so gorgeous !!,1
glad it changed because they are gorgeous and deserve to be models too â¤,1
glad to see we have progressed so much,1
glad we r under progression,1
goated anime for people who enjoy the art of boxing,1
god bless you more â¤,1
good,1
"good for you for getting married before the baby is born. good for you, god loves you.",1
good luck hope your family are supportive,1
goosebumps,1
goosebumps for anyone's who cut weight before they understand the feeling,1
goosebumpsi! your voice and effort is commendable. how about a rap collab ? . carnatic music rap collaboration. just a suggestion,1
got married at 19 still married 42 years ðÿ',1
graceful treat to the eyes â¤,1
gracefully performed ðÿtmâ¤ï ðÿ¤,1
great stuffi! am already addicted. keep it up!,1
great voice and choreography.. but i felt pathayam version is far better..,1
grow up people,1
hard times create strong men.,1
haters will hate . keep it going guys. love â¤ from nagaland northeast india ðÿ‡®ðÿ‡e,1
hats off to your courage and love,1
he discipline strongðÿ ®,1
"he is not been born to become a boxer, he sacrifice his comfort to be a boxer",1
he is talented but he still does hardwork thats why he is unbeatable.,1
he made pm drink water.,1
"he was the reason .. i love watching that interview, it was wonderful.",1
he's good,1
heard this on spotify the other day by pure luck and just can't stop listening now. hoping for more of the same from you and keep up the awesome work !,1
her face is beautiful,1
her grace and charm is eating the guy's performance couldnt take eyes away from her,1
her narration thru her abhinaya is incredible. woowh.. god bless her all the best.. â¤â¤â¤,1
her saree draping at lastðÿ,1
heroes are not born they are made,1
honest man,1
hope we new gen make the world better place,1
hope your marriage is happy n healthy,1
how romantic,1
how the hell is that a plus size back then?? sir what am i then ? a giant? an elephant?,1
how you could do this??amazing,1
hugely underrated,1
humans are beautiful,1
i allways knew i could ne a plus size model in the past and in korea,1
i always thought women from india were so beautiful their long dark hair their clothes and jewelry so prettyðÿ ‡,1
i am a dancer too but never seen anything like this good ðÿ¤©ðÿ¤©ðÿ¤©,1
i am so proud of you two. accepting responsibility is hard..especially at that age. â¤ï ðÿtm,1
i believe modi but i admire karan. it really needs huge courage to take on seating prime minister of india.,1
i can not imagine the small size model of back thenðÿ ..ðÿ ..ðÿ ¢,1
i can't get enough of this! repeat mode turned on!,1
i could be having frozen yoghurt now,1
i could not never force my children to marry anyone .,1
i didnâ€tmt understand ðÿ ..,1
i don't care of the bras showing. makes me feel like the artist put less into them,1
i don't understand it ðÿ'€,1
i don't understand the song but the music has something mesmerizing which connects ..love it.,1
i don't understand this level of hate. she's doing her job. let her live peacefully. how does it matter to anyone where she comes from? she is in a position because of her hard work. people with no purpose in life are too busy to hate others who have achieved something.,1
i don't understand why they considered plus size then,1
i dont find this cute. hope ur not locked in a loveless marriage the next 20 years.,1
"i feel that man i feel it too. just to achieve your dream. the pain of becoming a man.ðÿ """,1
"i got pregnant at 17, on the pill and used condoms. had a beautiful baby girl, she is 44 now she was meant to be here",1
i have a feeling you guys are gonna be alrightâ€¦ god bless,1
i have forgotten name of anime. can smone tell me,1
i have never seen expressions so beautiful. beyond perfection. super sister ðÿ'œ,1
i just don't know..why people involved in this business at early age.. you should have wait till get 20 or more,1
i just wanna give you a hug,1
i like fit people,1
i like how this shows that the boy thought the guy has some special ability but then he learns he doesnâ€tmt he is just very disciplined and is suffering a lot.,1
i like it,1
i love all of the models now and then,1
i love how she said im from hyderabadi! karnataka people harrassed her! abused her! her industry disowned her! she is having a happy life in hyd and tollywood!,1
"i love it but,shadows are spoiling the view.ðÿ š",1
i love south,1
i love your wedding clothes!,1
i mean i don't want to body shame anyone but old models were something else..,1
"i mean the look on his was kinda sweet, like ""yeah, i can live with that""",1
"i seriously think that she gets a bit too much hate for no valid reason. judging or hating actors because of their personal life just makes no sense 5:36 and this was really disgusting, no matter what she has done still this behavior should not be acceptable. she was right to call it out and this unnecessary hate is probably the reason why she does not want to associate with them. anyone can get trauma after being treated so badly",1
i stay in karnataka ..here people love darshan being criminal and hate rashmika for being herself i don't understand,1
i support both beauty,1
i think best interview is jaylalita.,1
i think she had enough of the hate she has already been facing and started ignoring it completely.,1
i think the new plus size models are so gorgeous,1
"i too feel the same like nooras sister, both of ur so made for each other, feeling bad that u had to go through all these, but adhila is just a gem, so is noora, she found her true love, adhila is so bold and beautiful, love u adhila",1
i was fat i saw the anime i saw ichiro miyata i have abs 8 months later .,1
i wish theyâ€tmll have a wonderful time,1
i would like to say something where are you go whatever you do don't forget your mother language,1
i'm bjp supporter but i loved that thapar cheeky response,1
"i'm from karnataka and i really don't care she can say she's from mars it's her choice, she didn't gave any offensive statment, karnataka ppl should get a life",1
"i'm from karnataka. i have a question here. people has to watch movie if they like heroine support her, if you don't like her just ignore her. why you people are making it big issues?. at present she is living in hyderabad. karnataka people abused her everywhere in social media even now, how can you expect her to kindness to you?. have a sense before commenting negativity. you people are not concerned about your lives, always waiting like dogs for her news. disgusting people here.",1
i'm from maharashtra i don't get the lyrics but somehow i can't stop listening to this. :),1
i'm happy with the current plus size trend. it's less demanding of women's fashion standards.,1
i'm not gay but i am absolutely loving the jiggle and curves,1
iâ€tmm sorry. you should never feel pressured to marry because of a pregnancy. wishing you all the best though! you guys make a cute couple.,1
iam from karnataka i lik rashmika and congratulations for her achievements..,1
iam gonna watch this video whenever i have the urge to take a day off â¤â¤â¤,1
if am not wrong her family still recides in karnataka,1
if it were a little longer this edit would have made it more views,1
"if kannadigas dont like her to be recognized as actress from karnataka, obviously she will call herself as hydarabadi",1
"in my opinion, 'bharatnatyam' is not just a classical dance, it is an emotion. a strong emotion. such a strong emotion that even a hip hop songs lover would salute to this classical dance.",1
incredible ðÿœi⁄a,1
"intense training requires intense recovery, end of story",1
"intense workout at night = no sleep = no recovery = poor performance ðÿ """,1
is it marriage before birth or before conception that determines 'bastard'? i'm not religious and am just wondering how the religious will judge you now?,1
is no one gonna talk about how they were walking on the beat,1
"it wasnâ€tmt weight, it was usally their hight.",1
it's a simple statement,1
"it's difficult for anyone to own up to an audience which openly calls her ""dagar"" even by posting her childhood pics. there's no civility left for her in the audience and the audience is ready to boycott her with or without her initiative. hence she is cosying up to hyderabad where she has found nothing but love and success!",1
it's good now,1
it's her choice.dont spread hate for her did you know her personal problems and maybe she have a low period or dark period in karnataka due to some reason maybe.did you know about her journey or about parents personal matter.sabki ki ek majbhuri hoti hai shayad uski bhi hogi aur voo north karnataka ma thi aur voo kodava tak language bolti hai kafi north kannidigas ko kannada nhi atta aur voo telgu bath karta hai so plz don't hate her,1
it's her life. let her leave in her way. who are we to think/decide/ give opinion that she should say sorry towards a state or towards the people of same state. if you want her to see in theatre go n watch n if don't then don't go n pay for the ticket.,1
it's not all about boxing ðÿ¥š it's about the self discipline the mindset craze for process and the never give up. mindset like ippo it's really out of something ðÿtm'â€â†•ï,1
it's not true they were not considered plus size at all..,1
"it's not unlike any other anime ..it's an example of ruthless discipline, obsession and self control. it will give you goosebumps and the kind of dedication in both of them is really, really unmatched.",1
it's painful but it's worth it,1
its just people can see through the fake and manuplative side of her..,1
janani janma bhoomischa swargadapi gariyasi,1
jeez this is my first time hearing the dub voices and takamura sounds terrible ðÿ,1
just bc we support pregnant teens doesn't mean it has to be normalized.. please understand this,1
just beautiful pure dedication to his craft ðÿ'-,1
just dont have premarital sex. relationship can work without having sex.,1
just imagine a ceo handling all jobs of company vs many levels of employees with different skill set running a successful organisation.. that's hinduism,1
kannada people are continuesly hated her all time.even banned her in sandalwood. no wonder why she choose hyd to address. if she watedly said why do care afterall as well you hate.,1
kannadigas must learn to respect women. rashmika is a rare beauty and talent who left a sub standard industry for a much better one. this is perfectly acceptable. learn to live with it.,1
karan thapar is the best journalist.. he would totally screwed modi if such an interview had to take place,1
karan thapars interviews i love,1
karma will answer soon,1
karnataka,1
katilana performance acting..salute,1
king,1
live and let live should be everyone's motto i guess .. live your life and don't indulge in others matters if they dont harm you mentally or physically,1
lol that's not plus size,1
looks like hema malini,1
lot of people gonna disagree with me but the modeling is nothing but labeling womens as objects they like it cause they got lot of money for it what they stand for ? sex nudity while there were suppose to be precious secured and protected,1
"love her, she is soo intelligent",1
love love and only love for you both,1
love that weâ€tmve become less toxic,1
love the plus size models more!,1
love towards a motherland should naturally come from the bottom of heart not just from mind that's just a forceful or diplomatic she is much addicted to different language and different culture than her homeland let it be few people likes homeland and few have a taste for other cultures,1
loved her clarity of thoughts,1
loving this! actually plus-sized models for plus sized companies!,1
luckily society improvedi!,1
majestic.,1
mani! this is what i call an edit ðÿž‰ðÿž‰,1
mere grandiloquence. period.,1
mesmerising,1
mind-blowing abhinayaðÿ¥i,1
more power to you both,1
my favorite anime â¤ i love it,1
my favorite cover..can't express my feeling..i keep on playing this song for days..haha,1
"my favourite anime haijme no ippo..ha great memories come with this anime,â¤ï âœ",1
my first anime,1
name : haijime no hippo,1
name of anime?,1
name of background song/music?,1
nice i love the anime ippo it's fire,1
nice interior,1
"nice music work with bad camera and visual direction,:sry to say, single cut visual work can't replace power of visual energy given by beautiful frames.",1
"nice video , but ""strong minds suffer in silence"" makes it seem like people who ask out to help are weak , that is not the case , this perception is the reason why lot of people do not ask out help even when they need it , asking help when needed is normal necessity",1
"no disrespect to the hard work behind the video but honestly i think the song deserves a much better video to accompany it. just a personal opinion, no hate intended.",1
no it doesn't work for me,1
no words to say about cinematography single shot it's like you muscic chechi. wow,1
"no, that diet is pretty wild. its not the losing weight thats the issue, its how fast he needs to lose it.",1
"noora, never leave this girl.. she is a gem of a person. live the life you want.. god bless you with good health and happiness",1
"not everyone in karnataka dislikes her. it's a small group of online trolls and their followers who are critical, primarily due to some of her past statements and actions. she needs to be more careful with her words. for example, calling yash a ""show off"" angered his fans. some also criticized her for speaking telugu fluently (reportedly after only a few films) while still struggling with kannada after several more kannada movies. additionally, she didn't acknowledge her production company or rishab shetty and rakshith, who introduced her to the industry. atleast be thankful to the company that introduced you if not the people..she hesitated to take the name of the company..many initially loved her and even gave her the title ""karnataka crush,"" but these perceived slights led some fans to turn against her, fueling the online trolling. if she has moved on, others should too. she should be careful with her words in public and trollers shouldn't troll her for every actions she does..",1
nothing in the world can compare to sanatana culture.,1
oh my.. she looks so beautiful and her expressions tops it all..â¤â¤,1
omg her expression are killing ðÿ ®ðÿ ®ðÿ ®,1
on the first why this actress is given so much importance. lawyer lob is to fight a case doctor job is to treat patients teacher job is to teach. same way actress job is to act. she is getting paid for that. who bothers from where she prefers to be identified. we kannadigas pay bull shit to that . bangalore is top it exporter in india and one of the top it exporter in the world. bangalore is the startup capital. many technological and medical innovations are happening here. bangalore is the headquarter of top space agency in the world isro. top science institute is in bangalore iisc. top management school is in bangalore iimb. bangalore is the pubcity of india. people here work hard throughout the week and party hard in the weekends. who cares about any xyz actress or actor. karnataka is a huge booster of tourism in india. mysore is considered one o the cleanest cities in india. we kannadigas are contributing like heaven to the gdp growth of the country. who is this rashmika mandanna? as all other professions she is also an employee of a particular profession. that it !,1
"once jayalalitha, ex tn cm,had really screwed this gentle man.",1
one of the best!,1
pain is illusion pain is illusion push thru push thru the glory us big than today pain,1
parvathy is the movies i have seen of her are charlie and the most recent one with urvashi. charlie movie is one of my all time fav movie,1
parvathy you are an amazing wise articulate artist who presented her stand so bravely and gracefully. thank you for reminding how the fourth estate should gruel the perpetrators than the female collective for their unfair/ demeaning and disrespectful behaviour whether pay parity or skewing opportunities of work. thank you for talking about creating spaces to grow while learning through own imperfections and encouraging the space to talk/discuss than blame about not being perfect label. it is important we expand the table to talk and discuss how we can contribute giving voice to female agency. kudos to you parvathy !! and thank you the new indian express kerala for this wonderful conversationi!,1
"parvati is a good actor, in fact there are many good actors in malayalam. anna ben , nimisha , aishwarya lakshmi , anashwara rajan all are good actors..",1
peak anime for motivation.,1
people who only know to hate they will find one or the other reason spew hatred.,1
people with high resilience are truly inspiring. your life is truly incredible,1
please make a video on rr of kannada cinema rakshit shetty rishabh shetty and raj b shetty this guys are very talented,1
please suggest bgm name,1
please what is the song,1
pls don't mock other religions. our religion is our right,1
plz upload video on baahubali series now,1
powerful story .. happy to see you both thriving and living happily,1
proud of you and wish you a happy life,1
"proud of you country, great,",1
"pure abhinaya. so, beautiful.",1
queen of expression â¤,1
rahul gandhi exposed the truth,1
"rajni kanth, jaya lalitha, aishwarya rai etc are from karnataka, none of them get hate. we respect them for their art and talent. people have to stop defending her without understanding the situation.",1
"rashmika becomes national crush actress, due to hindi belt people fan and support.",1
rashmika is a humblest heroine with her fans she's very down to earth you guys are enemies,1
"rashmika makes more money than most of ur kannada heroes , kannada people think with just one kgf movie they are on the level of other industries. even malayalam movie gets way more views than this kannada movie, rashmika hit movies, pushpa 2 1800 cr, anima 950 cr, entire kannada industry in 2024 will not even cross 500 cr rashmika makes more money than most of ur kannada heroes , kannada people think with just one kgf movie they are on the level of other industries. even malayalam movie gets way more views than this kannada movie, rashmika hit movies, pushpa 2 1800 cr, anima 950 cr, entire kannada industry in 2024 will not even cross 500 cr",1
rashmika mandana pushpa collection is more than whole karnataka film industry budget,1
rashmika mandanna is not kannadiga actreest her mother tongue is kodava.,1
rashmika mandanna so beautiful,1
rashmika performed well she tried her best,1
rashmika who ??,1
raul gandhi had evidence then submit evidence to the election commissioner and supreme court why he didn't complaint??,1
"representation of the people act, 1950 - section 17: ""no person shall be entitled to be registered in the electoral roll for more than one constituency.""",1
respect for u bro..for your content and your words,1
"sai pallavi and anushka shetty is the best south actress, shilpa shetty being north indian actress she never forgotten her roots till today she is proud if she see mangalorean or kannadia she proudly say i'm from south.. anyway her wish her personal life i only liked her in kirik party post that i dint feel to see her movie at all..god bless her",1
"see the problem in film industry is always the female actor is not given as much love as male, this you would have seen how nayantara or samanta also had to face & how they had to fight for their identity. because of rashmika's father wanted her to get married with rakshith & this didnt happen so many male fans of rakshith started calling her ""d"" what you mentioned, she had sleepless nights & panic attacks & then she finally moved to hyderabad. i think ppl should stop getting frustrated & hate her, what i am seeing is the more you hate the more she is bouncing back as a super star. also its not just her i see so many koorgis & tulu speaking youngsters don't know kannada if together if we root that stronger then we have many speaking kannada & backing kannada.",1
seeing this i feel delighted to be a girlðÿ©·,1
sensitive and sensual. what a gorgeous combination of sound and movement. indian music and dance is a rare institution. nothing like it in the world. â¤â¤â¤â¤â¤â¤,1
she is a great actor and an asset for movies. hope people in this field give her good opportunities.,1
she is a wonderful human being,1
she is beautiful. god bless you..,1
"she is brilliant, no matter what people say. they're blinded in the name of culture and religion",1
she is filled with kaama.. full of kamaa and moha.. ðÿ ..,1
she is from hyd.. why you poeple hate her?? her address is red lite area hydrabad road..,1
she is gracefully waiting and dressing up for her beloved.,1
she is nothing doing wrong,1
she is now in living hyderbad. what's wrong in that.,1
she is simply awesome.. superb expressions..,1
she just meant she lives in hyderabad. there's nothing here to get offended. people of this generation are unnecessarily stressed for everything.,1
she looks so pretty,1
she need justice..,1
"she needs to start writing, interesting to hear her .",1
sheesh they did takamura dirty with the english dub,1
sir you are the best explainer,1
so graceful,1
so one tomato is diet? a boxer needs energy and dont need to lose much fat by diet he'll burn it while boxing this is bs. focus on proper balanced nutrition guys.,1
some of you are so miserable that the only thing that brings you happiness is hating on others and policing on how they should live their lives.,1
stop making stupd videos that nobody cares about. you are just increasing the hate.,1
stop pushing religion on people and let everyone make there own decisions in life!,1
stop spreading bad about hinduism,1
stop spreading false information,1
stop spreading hatred among people.. mind your own business.. your shameful business of converting people,1
stop spreading lies . for fact check. url,1
strangers watch video 3 time you understand completely ðÿ¥¶,1
strong minds dont suffer,1
strong women,1
such a painting personified â¤,1
such a smart and honest kid you are,1
such an inspiration story..and..will all are with you..love u noora and adhila..sis..and congratulations for you are winning,1
sundari nice dancer..,1
"super heroine ,rashmika mandanna.",1
"takamura is actually the goat no question , no debate . nothing",1
thank you so much brother love from karnataka,1
that is a statement not a question,1
that tomato looks good honestly might just have to eat a tomato now,1
that's not a question.drink water.,1
the best anime in all of history should of done it in the original version cause these voices are so bad,1
the english dub is so bad in contrast to the original.,1
the fact that she does the whole thing in an aramandi *is just* ðÿ¤œðÿ¤œ,1
the great journalists,1
the guy who eats less to wiegth loss and the guy who eats more to gain weight suffer most,1
